,Graph,Collection,Nodes,Edges,Density,Maximum degree,Minimum degree,Average degree,Assortativity,Total triangles,Average triangles,Maximum triangles,Avg. clustering coef.,Frac. closed triangles,Maximum k-core,Max. clique (lb)
344,ia-infect-dublin,Interaction Networks,410.0,2765.0,0.0329775,50.0,1.0,13.0,0.225752,21342.0,52.05365853658537,280.0,0.455824,0.4356930000000001,18.0,12.0
345,ia-infect-hyper,Interaction Networks,113.0,2196.0,0.347029,98.0,1.0,38.0,-0.12258,50601.0,447.7964601769912,1731.0,0.534756,0.495205,29.0,15.0
346,ia-radoslaw-email,Interaction Networks,167.0,82876.0,5.9790800000000015,9053.0,1.0,992.0,0.154877,153210626.0,917428.8982035929,8337193.0,4.50961,0.67962,2909.0,143.0
347,ia-reality,Interaction Networks,6809.0,7680.0,0.000331351,261.0,1.0,2.0,-0.6753439999999999,1200.0,0.1762373329416948,52.0,0.0177709,0.00240715,6.0,5.0
348,ia-southernwomen,Interaction Networks,18.0,75.0,0.490196,16.0,2.0,8.0,-0.209384,418.0,23.222222222222218,55.0,0.744682,0.618343,8.0,6.0
349,ia-wiki-Talk-dir,Interaction Networks,2394385.0,5021410.0,1.75173e-06,100032.0,1.0,4.0,-0.288783,53666618.0,22.41352915257989,359836.0,0.0748236,0.0039699,185.0,20.0
350,ia-wiki-Talk,Interaction Networks,92117.0,360767.0,8.50319e-05,1220.0,1.0,7.0,-0.034355199999999995,2509401.0,27.241453803315352,17699.0,0.058909,0.0468231,59.0,10.0
351,ia-wiki-trust-dir,Interaction Networks,138587.0,740106.0,7.706939999999999e-05,11673.0,1.0,10.0,-0.0481331,11442122.0,82.56273676463161,196837.0,0.285752,0.042399300000000015,65.0,23.0
352,ia-wiki-user-edits-page,Interaction Networks,2094546.0,8998449.0,4.10221e-06,1345416.0,1.0,8.0,0.99927,1051383270.0,501.96236797855005,113511080.0,1.40398,0.000655856,18386.0,17.0
353,ia-wikiquote-user-edits,Interaction Networks,93445.0,549131.0,0.000125776,50292.0,1.0,11.0,0.945858,65489538.0,700.8351222644336,7472994.0,0.546276,0.0188248,2445.0,20.0
354,eco-everglades,Ecology Networks,69.0,911.0,0.388321,81.0,5.0,26.0,-0.272358,14591.0,211.46376811594203,882.0,0.584242,0.475742,21.0,9.0
355,eco-florida,Ecology Networks,128.0,2106.0,0.259104,110.0,2.0,32.0,-0.121845,26440.0,206.5625,1745.0,0.344468,0.31401100000000004,24.0,8.0
356,eco-foodweb-baydry,Ecology Networks,128.0,2137.0,0.262918,110.0,2.0,33.0,-0.115122,27280.0,213.125,1776.0,0.344024,0.316338,25.0,8.0
357,eco-foodweb-baywet,Ecology Networks,128.0,2106.0,0.259104,110.0,2.0,32.0,-0.121845,26440.0,206.5625,1745.0,0.344468,0.31401100000000004,24.0,8.0
358,eco-mangwet,Ecology Networks,97.0,1492.0,0.320447,103.0,5.0,30.0,-0.157317,25146.0,259.23711340206194,1418.0,0.499065,0.430626,24.0,10.0
359,eco-stmarks,Ecology Networks,54.0,353.0,0.246681,48.0,4.0,13.0,-0.227075,1987.0,36.7962962962963,216.0,0.413868,0.334174,11.0,6.0
1144,ca-AstroPh,Collaboration Networks,18772.0,198050.0,0.00112411,504.0,0.0,21.0,0.205129,4054323.0,215.97714681440442,11269.0,0.6305930000000001,0.318002,57.0,28.0
1145,ca-CSphd,Collaboration Networks,1882.0,1740.0,0.000983039,46.0,1.0,1.0,-0.196611,24.0,0.012752391073326248,4.0,0.0050668,0.00362264,3.0,3.0
1146,ca-CondMat,Collaboration Networks,23133.0,93439.0,0.000349231,279.0,1.0,8.0,0.133955,520083.0,22.482298015821552,1615.0,0.633413,0.264317,26.0,23.0
1147,ca-Erdos992,Collaboration Networks,6100.0,7515.0,0.00040399,61.0,0.0,2.0,-0.443834,4830.0,0.7918032786885246,99.0,0.0683396,0.0419402,8.0,7.0
1148,ca-GrQc,Collaboration Networks,5242.0,14484.0,0.0010544,81.0,0.0,5.0,0.659325,144780.0,27.61922930179321,1179.0,0.529636,0.629842,44.0,44.0
1149,ca-HepPh,Collaboration Networks,12008.0,118489.0,0.00164363,491.0,0.0,19.0,0.632275,10075497.0,839.0653730846103,39633.0,0.611483,0.6594770000000001,239.0,239.0
1150,ca-IMDB,Collaboration Networks,896305.0,3782456.0,9.41657e-06,1590.0,1.0,8.0,-0.052988,13074.0,0.01458655256860109,78.0,5.7938100000000014e-05,8.07958e-05,24.0,3.0
1151,ca-MathSciNet-dir,Collaboration Networks,391529.0,873775.0,1.13999e-05,496.0,1.0,4.0,0.122669,1802574.0,4.603934829859346,1564.0,0.401687,0.141333,25.0,25.0
1152,ca-MathSciNet,Collaboration Networks,332689.0,820644.0,1.48289e-05,496.0,1.0,4.0,0.10301,1730334.0,5.2010556405531885,1564.0,0.41042,0.136691,25.0,25.0
1153,ca-citeseer,Collaboration Networks,227320.0,814134.0,3.15103e-05,1372.0,1.0,7.0,0.0696073,8139894.0,35.80808551821221,5398.0,0.6758029999999999,0.455516,87.0,69.0
1154,ca-coauthors-dblp,Collaboration Networks,540486.0,15245729.0,0.000104378,3299.0,1.0,56.0,0.509785,1332285174.0,2464.97628800746,284067.0,0.8018770000000001,0.65615,337.0,218.0
1155,ca-dblp-2010,Collaboration Networks,226413.0,716460.0,2.79525e-05,238.0,1.0,6.0,0.296791,4793937.0,21.17341760411284,5947.0,0.635305,0.383187,75.0,59.0
1156,ca-dblp-2012,Collaboration Networks,317080.0,1049866.0,2.08847e-05,343.0,1.0,6.0,0.266521,6673155.0,21.045650939825908,8345.0,0.6324310000000001,0.306377,114.0,102.0
1157,ca-hollywood-2009,Collaboration Networks,1069126.0,56306653.0,9.85218e-05,11467.0,1.0,105.0,0.350902,14748661845.0,13795.064234711344,3977656.0,0.766355,0.309554,2209.0,53.0
1158,ca-netscience,Collaboration Networks,379.0,914.0,0.0127598,34.0,1.0,4.0,-0.08167780000000001,2763.0,7.290237467018469,75.0,0.7412310000000001,0.430575,9.0,9.0
1159,ca-sandi-auths,Collaboration Networks,86.0,124.0,0.033926099999999994,12.0,1.0,2.0,-0.255801,126.0,1.4651162790697674,7.0,0.414879,0.272138,5.0,5.0
1160,bn-cat-mixed-species-brain-1,Brain Networks,65.0,1139.0,0.547596,72.0,6.0,35.0,0.0101974,28192.0,433.72307692307686,1245.0,0.708654,0.595333,27.0,11.0
1161,bn-fly-drosophila-medulla-1,Brain Networks,1781.0,33508.0,0.0211395,16224.0,1.0,37.0,-0.325174,11492715.0,6452.956204379561,736539.0,3.8729,0.0840624,329.0,8.0
1162,bn-human-BNU-1-0025864-session-1-bg,Brain Networks,696338.0,143158339.0,0.000590483,15114.0,1.0,411.0,0.441507,59846771850.0,85945.00350404545,8218026.0,0.520314,0.323112,1210.0,133.0
1163,bn-human-BNU-1-0025864-session-2-bg,Brain Networks,692957.0,133727516.0,0.000556979,8444.0,1.0,385.0,0.472973,51185630133.0,73865.52142917959,3580116.0,0.521699,0.323948,1088.0,129.0
1164,bn-human-BNU-1-0025865-session-1-bg,Brain Networks,734561.0,165916089.0,0.000614983,8268.0,1.0,451.0,0.348899,62381943627.0,84924.11607340984,4525001.0,0.5097659999999999,0.307421,1026.0,224.0
1165,bn-human-BNU-1-0025865-session-2-bg,Brain Networks,714808.0,155182525.0,0.000607428,10056.0,1.0,434.0,0.347204,55351591326.0,77435.60694060502,4491892.0,0.510512,0.311937,955.0,129.0
1166,bn-human-BNU-1-0025867-session-1-bg,Brain Networks,747410.0,145276294.0,0.000520125,7740.0,1.0,388.0,0.383376,49443192165.0,66152.70355628102,3764591.0,0.5120819999999999,0.314565,881.0,123.0
1167,bn-human-BNU-1-0025867-session-2-bg,Brain Networks,735023.0,154669030.0,0.000572575,7057.0,1.0,420.0,0.509167,57774552021.0,78602.3730155383,5103786.0,0.51058,0.309442,1166.0,190.0
1168,bn-human-BNU-1-0025868-session-1-bg,Brain Networks,727487.0,150443553.0,0.00056853,7889.0,1.0,413.0,0.430495,56834526780.0,78124.45690438454,3965905.0,0.517353,0.295197,1055.0,206.0
1169,bn-human-BNU-1-0025868-session-2-bg,Brain Networks,728087.0,158620929.0,0.000598445,10788.0,1.0,435.0,0.5219699999999999,68798459766.0,94492.08647592939,5339982.0,0.514541,0.29454600000000003,1466.0,177.0
1170,bn-human-BNU-1-0025869-session-1-bg,Brain Networks,690519.0,135038917.0,0.00056642,10330.0,1.0,391.0,0.404834,53601571530.0,77625.04946279537,5985687.0,0.525167,0.317436,1111.0,157.0
1171,bn-human-BNU-1-0025869-session-2-bg,Brain Networks,716150.0,151544915.0,0.000590968,11550.0,1.0,423.0,0.460255,72956366064.0,101873.02389722824,7427248.0,0.527521,0.316898,1399.0,234.0
1172,bn-human-BNU-1-0025870-session-1-bg,Brain Networks,797293.0,148754618.0,0.000468021,7502.0,1.0,373.0,0.404232,52504819698.0,65853.85761319866,2976664.0,0.513571,0.308587,912.0,142.0
1173,bn-human-BNU-1-0025870-session-2-bg,Brain Networks,810505.0,166806043.0,0.000507845,10366.0,1.0,411.0,0.500233,68564420715.0,84594.69184644142,6143527.0,0.509877,0.291062,1348.0,118.0
1174,bn-human-BNU-1-0025871-session-1-bg,Brain Networks,747343.0,168679312.0,0.000604022,8468.0,1.0,451.0,0.422836,67895304222.0,90848.91973565015,5450844.0,0.510303,0.318183,1003.0,249.0
1175,bn-human-BNU-1-0025871-session-2-bg,Brain Networks,734729.0,171005692.0,0.000633559,9021.0,1.0,465.0,0.436184,72636393471.0,98861.47609662883,6364516.0,0.5115569999999999,0.31737,1288.0,198.0
1176,bn-human-BNU-1-0025872-session-1-bg,Brain Networks,756166.0,166572007.0,0.000582637,17749.0,1.0,440.0,0.490257,109030181352.0,144188.15624082542,17512230.0,0.5239550000000001,0.28568000000000005,2195.0,255.0
1177,bn-human-BNU-1-0025872-session-2-bg,Brain Networks,768677.0,147811137.0,0.000500322,9851.0,1.0,384.0,0.466461,59213368605.0,77032.83512450612,5011165.0,0.5222,0.323644,1099.0,229.0
1178,bn-human-BNU-1-0025873-session-1-bg,Brain Networks,645518.0,149547446.0,0.000717783,8398.0,1.0,463.0,0.388573,57415929606.0,88945.51291520918,3883389.0,0.5141560000000001,0.32373,1092.0,139.0
1179,bn-human-BNU-1-0025873-session-2-bg,Brain Networks,692397.0,140102158.0,0.000584474,8811.0,1.0,404.0,0.328944,49440585300.0,71404.96752585583,2505127.0,0.519876,0.33697,889.0,85.0
1180,bn-human-BNU-1-0025874-session-2-bg,Brain Networks,769392.0,163523401.0,0.000552478,10086.0,1.0,425.0,0.342105,66159963381.0,85989.92890620125,6495599.0,0.514892,0.290896,1082.0,172.0
1181,bn-human-BNU-1-0025876-session-1-bg,Brain Networks,789979.0,140362426.0,0.000449832,9570.0,1.0,355.0,0.5594319999999999,59919747087.0,75849.79738322158,7113019.0,0.51988,0.325465,1498.0,176.0
1182,bn-human-BNU-1-0025876-session-2-bg,Brain Networks,779330.0,139871242.0,0.000460592,9806.0,1.0,358.0,0.587559,62265174318.0,79895.7749836398,7505219.0,0.518217,0.320852,1715.0,184.0
1183,bn-human-BNU-1-0025878-session-1-bg,Brain Networks,699697.0,127906128.0,0.000522519,10414.0,1.0,365.0,0.346158,41457279942.0,59250.3325610943,3280532.0,0.518554,0.311805,897.0,116.0
1184,bn-human-BNU-1-0025886-session-1,Brain Networks,780185.0,158184747.0,0.0005197569999999999,8921.0,1.0,405.0,0.424296,57832562091.0,74126.72903349847,4974239.0,0.511559,0.311555,1128.0,154.0
1185,bn-human-BNU-1-0025889-session-1,Brain Networks,704694.0,144469850.0,0.000581844,8528.0,1.0,410.0,0.454428,53844600990.0,76408.4850871442,3332637.0,0.516183,0.322402,1064.0,205.0
1186,bn-human-BNU-1-0025889-session-2,Brain Networks,742862.0,131926773.0,0.000478131,7685.0,1.0,355.0,0.37442,43650458322.0,58759.848157531276,2700149.0,0.520727,0.322424,755.0,187.0
1187,bn-human-BNU-1-0025912-session-2,Brain Networks,781747.0,147562552.0,0.000482919,9246.0,1.0,377.0,0.369493,51111187743.0,65380.72770730173,4782789.0,0.517559,0.320945,1037.0,179.0
1188,bn-macaque-rhesus-brain-1,Brain Networks,242.0,4090.0,0.140256,164.0,2.0,33.0,-0.054982100000000006,78143.0,322.90495867768595,2683.0,0.53256,0.361515,26.0,10.0
1189,bn-macaque-rhesus-brain-2,Brain Networks,91.0,628.0,0.153358,96.0,1.0,13.0,-0.70906,9963.0,109.48351648351648,792.0,1.63385,0.368904,16.0,12.0
1190,bn-macaque-rhesus-cerebral-cortex-1,Brain Networks,91.0,1989.0,0.485714,248.0,6.0,43.0,-0.343558,85999.0,945.043956043956,3815.0,1.30491,0.556221,35.0,21.0
1191,bn-macaque-rhesus-interareal-cortical-network-2,Brain Networks,93.0,2667.0,0.623422,120.0,29.0,57.0,-0.533611,173532.0,1865.935483870968,4198.0,1.55803,0.7453930000000001,56.0,31.0
1192,bn-mouse-brain-1,Brain Networks,213.0,21654.0,0.959075,314.0,98.0,203.0,-0.0412774,3536025.0,16601.056338028167,31301.0,0.801338,0.767461,143.0,35.0
1193,bn-mouse-retina-1,Brain Networks,1076.0,577350.0,0.998271,7853.0,1.0,1073.0,0.0179917,777207562.0,722311.8605947957,8159157.0,1.55391,0.608175,1024.0,42.0
1194,bn-mouse-visual-cortex-1,Brain Networks,29.0,44.0,0.108374,9.0,1.0,3.0,-0.470896,3.0,0.10344827586206896,1.0,0.049425300000000005,0.0222222,3.0,3.0
1195,bn-mouse-visual-cortex-2,Brain Networks,193.0,214.0,0.0115501,31.0,1.0,2.0,-0.844724,12.0,0.062176165803108814,2.0,0.0212825,0.0046875,3.0,2.0
1196,bio-celegans-dir,Biological Networks,453.0,4574.0,0.0446776,634.0,1.0,20.0,-0.0735808,245311.0,541.5253863134658,26578.0,3.25902,0.351487,115.0,9.0
1197,bio-celegans,Biological Networks,453.0,2025.0,0.0197796,237.0,1.0,8.0,-0.225821,9852.0,21.748344370860924,870.0,0.646463,0.124436,11.0,9.0
1198,bio-diseasome,Biological Networks,516.0,1188.0,0.00894107,50.0,1.0,4.0,0.0666456,4080.0,7.906976744186046,152.0,0.63583,0.430471,11.0,11.0
1199,bio-dmela,Biological Networks,7393.0,25569.0,0.000935753,190.0,1.0,6.0,-0.0465044,8697.0,1.1763830650615448,225.0,0.011850200000000002,0.014969899999999996,12.0,7.0
1200,bio-human-gene1,Biological Networks,21890.0,12323680.0,0.051439699999999984,7938.0,1.0,1125.0,0.135545,20455812909.0,934482.0881224305,8685050.0,0.62115,0.572322,2048.0,1287.0
1201,bio-human-gene2,Biological Networks,14022.0,9027024.0,0.0918302,7228.0,1.0,1287.0,0.0843645,14716300692.0,1049515.0971330765,6966875.0,0.6506930000000001,0.590674,1903.0,1243.0
1202,bio-mouse-gene,Biological Networks,43126.0,14461095.0,0.0155512,8031.0,1.0,670.0,0.00168044,10857293586.0,251757.49167555536,4238670.0,0.5141560000000001,0.420687,1046.0,418.0
1203,bio-yeast-protein-inter,Biological Networks,1846.0,4406.0,0.0025873000000000003,112.0,2.0,4.0,-0.16153,2664.0,1.4431202600216684,72.0,0.051633300000000014,0.0504221,11.0,6.0
1204,bio-yeast,Biological Networks,1458.0,1948.0,0.00183401,56.0,1.0,2.0,-0.209541,618.0,0.4238683127572017,18.0,0.07083049999999999,0.0517761,6.0,6.0
945,ENZYMES-g460,Cheminformatics,28.0,130.0,0.3439,7.0,0.0,4.64,-0.04,73.0,2.61,6.0,0.29600000000000004,0.284,3.0,2.0
634,ENZYMES-g180,Cheminformatics,38.0,120.0,0.1707,7.0,0.0,3.16,-0.03,20.0,0.53,2.0,0.155,0.131,3.0,1.0
1009,ENZYMES-g518,Cheminformatics,27.0,112.0,0.3191,5.0,0.0,4.15,-0.04,92.0,3.41,6.0,0.551,0.514,3.0,2.0
856,ENZYMES-g380,Cheminformatics,36.0,122.0,0.1937,5.0,0.0,3.39,-0.03,50.0,1.39,5.0,0.303,0.338,3.0,2.0
791,ENZYMES-g321,Cheminformatics,21.0,84.0,0.4,6.0,0.0,4.0,-0.04,69.0,3.29,6.0,0.619,0.527,3.0,2.0
998,ENZYMES-g508,Cheminformatics,21.0,96.0,0.4571,6.0,0.0,4.57,-0.04,77.0,3.67,6.0,0.444,0.44,3.0,2.0
734,ENZYMES-g270,Cheminformatics,32.0,120.0,0.2419,6.0,0.0,3.75,-0.04,92.0,2.88,5.0,0.608,0.5579999999999999,3.0,2.0
632,ENZYMES-g179,Cheminformatics,40.0,118.0,0.1513,7.0,0.0,2.95,-0.01,20.0,0.5,2.0,0.155,0.141,2.0,1.0
887,ENZYMES-g408,Cheminformatics,33.0,132.0,0.25,8.0,0.0,4.0,-0.05,97.0,2.94,10.0,0.448,0.46,3.0,2.0
886,ENZYMES-g407,Cheminformatics,30.0,120.0,0.2759,5.0,0.0,4.0,-0.01,50.0,1.67,4.0,0.294,0.269,3.0,1.0
1110,ENZYMES-g69,Cheminformatics,28.0,110.0,0.29100000000000004,6.0,0.0,3.93,-0.04,88.0,3.14,7.0,0.574,0.5329999999999999,3.0,2.0
648,ENZYMES-g193,Cheminformatics,30.0,120.0,0.2759,6.0,0.0,4.0,-0.06,89.0,2.97,7.5,0.48,0.478,3.0,2.0
815,ENZYMES-g343,Cheminformatics,24.0,90.0,0.3261,5.0,0.0,3.75,-0.04,72.0,3.0,6.0,0.5770000000000001,0.5760000000000001,3.0,2.0
593,ENZYMES-g143,Cheminformatics,39.0,122.0,0.1646,6.0,0.0,3.13,-0.05,20.0,0.51,4.0,0.063,0.123,3.0,1.0
1054,ENZYMES-g559,Cheminformatics,38.0,134.0,0.1906,6.0,0.0,3.53,-0.03,34.0,0.89,6.0,0.205,0.199,3.0,2.0
899,ENZYMES-g419,Cheminformatics,27.0,102.0,0.2906,7.0,0.0,3.78,-0.05,37.0,1.37,5.0,0.184,0.248,3.0,1.0
792,ENZYMES-g322,Cheminformatics,29.0,114.0,0.2808,6.0,0.0,3.93,-0.04,81.0,2.79,5.0,0.5329999999999999,0.46,3.0,2.0
888,ENZYMES-g409,Cheminformatics,32.0,120.0,0.2419,6.0,0.0,3.75,-0.05,61.0,1.91,8.0,0.36,0.359,3.0,2.0
1139,ENZYMES-g95,Cheminformatics,32.0,128.0,0.2581,5.0,0.0,4.0,-0.03,87.0,2.72,5.0,0.481,0.46,3.0,2.0
903,ENZYMES-g422,Cheminformatics,27.0,114.0,0.3248,7.0,0.0,4.22,-0.05,56.0,2.07,5.5,0.261,0.289,3.0,2.0
912,ENZYMES-g430,Cheminformatics,37.0,114.0,0.1712,7.0,0.0,3.08,-0.07,17.0,0.46,5.0,0.056,0.121,3.0,1.0
972,ENZYMES-g485,Cheminformatics,39.0,144.0,0.1943,7.0,0.0,3.69,-0.04,54.0,1.38,5.0,0.243,0.262,3.0,2.0
787,ENZYMES-g318,Cheminformatics,27.0,106.0,0.302,7.0,0.0,3.93,-0.01,80.0,2.96,8.0,0.486,0.482,3.0,2.0
714,ENZYMES-g252,Cheminformatics,32.0,120.0,0.2419,5.0,0.0,3.75,-0.02,93.0,2.91,5.0,0.579,0.544,3.0,2.0
1042,ENZYMES-g548,Cheminformatics,25.0,90.0,0.3,5.0,0.0,3.6,-0.05,65.0,2.6,5.0,0.5529999999999999,0.58,3.0,2.0
892,ENZYMES-g412,Cheminformatics,36.0,136.0,0.2159,6.0,0.0,3.78,-0.03,63.0,1.75,6.0,0.319,0.318,3.0,2.0
788,ENZYMES-g319,Cheminformatics,25.0,90.0,0.3,5.0,0.0,3.6,-0.06,67.0,2.68,6.0,0.581,0.588,3.0,2.0
836,ENZYMES-g362,Cheminformatics,19.0,82.0,0.4795,6.0,0.0,4.32,-0.04,75.0,3.95,7.0,0.579,0.54,3.0,2.0
672,ENZYMES-g214,Cheminformatics,23.0,102.0,0.4032,8.0,0.0,4.43,-0.04,86.0,3.74,10.0,0.399,0.439,3.0,2.0
865,ENZYMES-g389,Cheminformatics,28.0,110.0,0.29100000000000004,6.0,0.0,3.93,-0.03,87.0,3.11,7.0,0.531,0.521,3.0,2.0
902,ENZYMES-g421,Cheminformatics,25.0,98.0,0.3267,6.0,0.0,3.92,-0.06,41.0,1.64,6.5,0.233,0.28300000000000003,3.0,2.0
806,ENZYMES-g335,Cheminformatics,25.0,102.0,0.34,6.0,0.0,4.08,-0.03,78.0,3.12,6.0,0.556,0.462,3.0,2.0
664,ENZYMES-g207,Cheminformatics,24.0,86.0,0.3116,5.0,0.0,3.58,-0.04,68.0,2.83,5.0,0.64,0.613,3.0,2.0
1079,ENZYMES-g581,Cheminformatics,23.0,106.0,0.419,7.0,0.0,4.61,-0.06,89.0,3.87,7.5,0.499,0.476,3.0,2.0
916,ENZYMES-g434,Cheminformatics,43.0,140.0,0.155,5.0,0.0,3.26,-0.01,62.0,1.44,4.0,0.31,0.35,3.0,2.0
1074,ENZYMES-g577,Cheminformatics,27.0,104.0,0.2963,6.0,0.0,3.85,-0.05,72.0,2.67,7.0,0.481,0.474,3.0,2.0
655,ENZYMES-g2,Cheminformatics,23.0,102.0,0.4032,6.0,0.0,4.43,-0.04,93.0,4.04,7.0,0.523,0.511,3.0,2.0
1073,ENZYMES-g576,Cheminformatics,27.0,102.0,0.2906,5.0,0.0,3.78,-0.05,72.0,2.67,7.0,0.525,0.5,3.0,2.0
804,ENZYMES-g333,Cheminformatics,33.0,122.0,0.2311,5.0,0.0,3.7,-0.04,96.0,2.91,5.0,0.62,0.578,3.0,2.0
772,ENZYMES-g304,Cheminformatics,42.0,164.0,0.1905,8.0,0.0,3.9,-0.03,70.0,1.67,9.0,0.278,0.27,3.0,2.0
747,ENZYMES-g282,Cheminformatics,50.0,172.0,0.1404,6.0,0.0,3.44,-0.02,33.0,0.66,5.0,0.127,0.149,3.0,1.0
635,ENZYMES-g181,Cheminformatics,40.0,162.0,0.2077,7.0,0.0,4.05,-0.01,77.0,1.93,5.0,0.3,0.287,3.0,1.0
654,ENZYMES-g199,Cheminformatics,62.0,216.0,0.1142,6.0,0.0,3.48,-0.03,46.0,0.74,4.0,0.147,0.163,3.0,1.0
1067,ENZYMES-g570,Cheminformatics,45.0,156.0,0.1576,6.0,0.0,3.47,-0.04,60.0,1.33,3.0,0.332,0.3,3.0,1.0
773,ENZYMES-g305,Cheminformatics,46.0,186.0,0.1797,7.0,0.0,4.04,-0.03,90.0,1.96,6.0,0.317,0.295,3.0,2.0
821,ENZYMES-g349,Cheminformatics,64.0,236.0,0.1171,8.0,0.0,3.69,0.0,78.0,1.22,5.0,0.24,0.21,3.0,2.0
1034,ENZYMES-g540,Cheminformatics,49.0,184.0,0.1565,6.0,0.0,3.76,-0.02,63.0,1.29,6.0,0.247,0.236,3.0,1.0
920,ENZYMES-g438,Cheminformatics,48.0,198.0,0.1755,9.0,0.0,4.13,-0.03,96.0,2.0,10.0,0.287,0.257,3.0,2.0
649,ENZYMES-g194,Cheminformatics,46.0,200.0,0.1932,6.0,0.0,4.35,-0.01,80.0,1.74,5.0,0.225,0.22,3.0,1.0
1015,ENZYMES-g523,Cheminformatics,48.0,222.0,0.1968,6.0,0.0,4.63,-0.03,112.0,2.33,6.0,0.28600000000000003,0.273,3.0,2.0
650,ENZYMES-g195,Cheminformatics,47.0,184.0,0.1702,7.0,0.0,3.91,-0.02,83.0,1.77,5.0,0.289,0.292,3.0,2.0
795,ENZYMES-g325,Cheminformatics,50.0,196.0,0.16,7.0,0.0,3.92,-0.02,66.0,1.32,4.0,0.223,0.221,3.0,2.0
560,ENZYMES-g113,Cheminformatics,52.0,196.0,0.1478,6.0,0.0,3.77,-0.03,59.0,1.13,6.0,0.181,0.215,3.0,2.0
1019,ENZYMES-g527,Cheminformatics,57.0,214.0,0.1341,8.0,0.0,3.75,-0.03,80.0,1.4,4.0,0.27,0.25,3.0,2.0
1025,ENZYMES-g532,Cheminformatics,74.0,240.0,0.0889,7.0,0.0,3.24,-0.01,48.0,0.65,4.0,0.092,0.138,3.0,1.0
683,ENZYMES-g224,Cheminformatics,54.0,210.0,0.1468,8.0,0.0,3.89,-0.02,96.0,1.78,4.0,0.303,0.294,3.0,1.0
895,ENZYMES-g415,Cheminformatics,34.0,152.0,0.2709,6.0,0.0,4.47,-0.01,71.0,2.09,6.0,0.284,0.259,3.0,2.0
999,ENZYMES-g509,Cheminformatics,41.0,176.0,0.2146,6.0,0.0,4.29,-0.01,65.0,1.59,3.0,0.246,0.212,3.0,1.0
927,ENZYMES-g444,Cheminformatics,39.0,158.0,0.2132,8.0,0.0,4.05,-0.04,57.0,1.46,4.0,0.267,0.217,3.0,2.0
631,ENZYMES-g178,Cheminformatics,42.0,176.0,0.2044,6.0,0.0,4.19,-0.01,71.0,1.69,6.0,0.277,0.235,3.0,1.0
599,ENZYMES-g149,Cheminformatics,39.0,164.0,0.2213,6.0,0.0,4.21,-0.03,79.0,2.03,6.0,0.29100000000000004,0.29,3.0,2.0
1090,ENZYMES-g591,Cheminformatics,51.0,196.0,0.1537,6.0,0.0,3.84,-0.02,70.0,1.37,5.0,0.225,0.239,3.0,1.0
611,ENZYMES-g16,Cheminformatics,55.0,194.0,0.1306,6.0,0.0,3.53,-0.03,66.0,1.2,6.0,0.182,0.232,3.0,2.0
1098,ENZYMES-g599,Cheminformatics,51.0,190.0,0.149,9.0,0.0,3.73,-0.04,30.0,0.59,5.0,0.085,0.092,3.0,1.0
758,ENZYMES-g292,Cheminformatics,60.0,200.0,0.113,6.0,0.0,3.33,-0.03,54.0,0.9,4.0,0.16699999999999998,0.213,3.0,2.0
816,ENZYMES-g344,Cheminformatics,23.0,78.0,0.3083,5.0,0.0,3.39,-0.03,58.0,2.52,5.0,0.623,0.611,3.0,2.0
1120,ENZYMES-g78,Cheminformatics,17.0,58.0,0.4265,5.0,0.0,3.41,-0.08,39.0,2.29,4.0,0.597,0.5820000000000001,3.0,2.0
896,ENZYMES-g416,Cheminformatics,24.0,92.0,0.3333,6.0,0.0,3.83,-0.07,32.0,1.33,6.5,0.184,0.244,3.0,2.0
851,ENZYMES-g376,Cheminformatics,12.0,44.0,0.6667,5.0,0.0,3.67,-0.11,10.0,0.83,2.0,0.204,0.185,3.0,1.0
1062,ENZYMES-g566,Cheminformatics,14.0,66.0,0.7253,6.0,0.0,4.71,-0.06,56.0,4.0,7.0,0.48,0.452,3.0,2.0
1080,ENZYMES-g582,Cheminformatics,18.0,74.0,0.4837,5.0,0.0,4.11,-0.09,46.0,2.56,5.0,0.411,0.426,3.0,2.0
602,ENZYMES-g151,Cheminformatics,22.0,80.0,0.3463,6.0,0.0,3.64,-0.06,29.0,1.32,6.0,0.161,0.242,3.0,2.0
577,ENZYMES-g129,Cheminformatics,11.0,40.0,0.7273,5.0,0.0,3.64,-0.09,30.0,2.73,4.0,0.603,0.5660000000000001,3.0,2.0
585,ENZYMES-g136,Cheminformatics,3.0,6.0,2.0,2.0,0.0,2.0,-0.5,1.0,0.33,0.5,0.333,0.5,2.0,1.0
581,ENZYMES-g132,Cheminformatics,16.0,64.0,0.5333,6.0,0.0,4.0,-0.06,55.0,3.44,7.0,0.605,0.556,3.0,2.0
1061,ENZYMES-g565,Cheminformatics,19.0,68.0,0.3977,5.0,0.0,3.58,-0.04,51.0,2.68,5.0,0.595,0.5670000000000001,3.0,2.0
989,ENZYMES-g50,Cheminformatics,9.0,30.0,0.8333,4.0,0.0,3.33,-0.15,25.0,2.78,3.5,0.741,0.758,3.0,2.0
941,ENZYMES-g457,Cheminformatics,33.0,84.0,0.1591,6.0,0.0,2.55,-0.03,9.0,0.27,3.0,0.034,0.108,2.0,1.0
587,ENZYMES-g138,Cheminformatics,16.0,72.0,0.6,7.0,0.0,4.5,-0.06,69.0,4.31,7.0,0.565,0.523,3.0,2.0
